cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-20.02803,39.1156,-4.10512,-0.90572,-0.01464,-0.42362,0.9909,0.0,0.0,nan,0.0,0.00414,0.03882,4.46692,1.6479,0.22503,0.27104,0.88383,0.99585,0.60683,0.88383
-20.49947,39.0048,-3.1463,-0.93511,-0.02117,-0.35372,0.9859,0.0,0.0,nan,0.0,0.00576,0.03199,4.14296,1.6479,0.2312,0.28065,0.65743,0.95044,0.60683,0.65743
-21.03737,38.95438,-1.0573,-0.98221,-0.02385,-0.18627,0.97988,0.0,0.0,nan,0.0,0.01458,0.05956,3.42333,1.81269,0.23611,0.49331,0.67212,0.78592,0.55166,0.67212
-21.29554,39.02097,1.0224,-0.99044,-0.03862,0.1324,0.95979,0.0,0.0,nan,0.0,0.00761,0.25476,9.41808,1.94757,0.22432,0.77413,0.97877,0.17456,0.51346,0.97877
-20.84123,39.01148,3.07759,-0.81425,-0.08913,0.57363,0.94888,0.0,0.0,nan,0.0,0.00301,0.03065,25.26388,1.87765,0.23261,0.72291,0.94322,0.38452,0.53258,0.94322
-20.08659,39.7696,4.10475,-0.68983,-0.12036,0.7139,0.96917,0.0,0.0,nan,0.0,0.00794,0.03104,20.31543,3.22151,0.25217,0.61917,0.64196,0.45389,0.31041,0.64196
-20.11219,41.20427,-4.20885,-0.8925,-0.05481,-0.44771,0.9959,0.0,0.0,nan,0.0,0.01103,0.0362,4.7956,2.01902,0.21782,0.44294,0.4692,0.97522,0.49529,0.4692
-20.59204,41.06158,-3.01281,-0.93257,-0.06905,-0.35432,0.99039,0.0,0.0,nan,0.0,0.00591,0.02723,4.71931,2.00774,0.21719,0.36647,0.79258,0.97663,0.49807,0.79258
-21.15556,41.08612,-1.02855,-0.98311,-0.06901,-0.16953,0.99151,0.0,0.0,nan,0.0,0.0076,0.05037,4.26712,1.81269,0.2339,0.36687,0.4851,0.60385,0.55166,0.4851
-21.30746,41.05179,1.00716,-0.99295,-0.03214,0.11411,0.9859,0.0,0.0,nan,0.0,0.00887,0.17699,5.47041,1.68697,0.23784,0.54878,0.90404,0.24589,0.59278,0.90404
-20.83345,41.03119,3.07932,-0.85674,0.02387,0.5152,0.96152,0.0,0.0,nan,0.0,0.00562,0.05776,20.64547,3.43811,0.24025,0.63586,0.90041,0.32351,0.29086,0.90041
