cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score
13.04416,52.81031,9.61155,0.25855,-0.06348,0.96391,0.99456,0.0,0.0,nan,0.0,0.00651
12.80604,53.62603,10.03286,0.17231,-0.03205,0.98452,0.98662,0.0,0.0,nan,0.0,0.00473
12.91902,54.6811,-10.16782,0.20844,0.07901,-0.97484,0.99794,0.0,0.0,nan,0.0,0.01074
13.17988,55.60305,-9.74496,0.21819,0.02807,-0.9755,0.99814,0.0,0.0,nan,0.0,0.00695
12.52717,55.35537,9.87281,0.11391,0.07483,0.99067,0.99645,0.0,0.0,nan,0.0,0.0095
13.23503,54.75999,10.11413,0.15272,0.0083,0.98823,0.97271,0.0,0.0,nan,0.0,0.00794
12.83736,57.23621,-10.14861,0.16315,-0.0494,-0.98536,0.99913,0.0,0.0,nan,0.0,0.00687
13.13143,56.34165,-9.7106,0.19908,-0.0319,-0.97946,0.99943,0.0,0.0,nan,0.0,0.00771
12.91154,57.02596,9.47189,0.14206,0.10637,0.98413,0.99853,0.0,0.0,nan,0.0,0.00515
12.71367,58.94331,-10.14242,0.1719,0.09535,-0.98049,0.98811,0.0,0.0,nan,0.0,0.01485
13.62144,59.48633,-9.94386,0.23436,0.14205,-0.96172,0.99804,0.0,0.0,nan,0.0,0.00959
13.02126,59.03011,9.44438,0.10719,0.13021,0.98568,0.99933,0.0,0.0,nan,0.0,0.00849
12.0309,58.7772,10.00503,0.15352,0.12143,0.98066,0.98572,0.0,0.0,nan,0.0,0.00701
12.26989,60.16858,-10.05803,0.16282,0.11514,-0.97991,0.99963,0.0,0.0,nan,0.0,0.01449
12.96267,60.985,-9.67027,0.2148,0.05321,-0.97521,0.99714,0.0,0.0,nan,0.0,0.0144
12.99583,60.96119,9.10309,0.1116,0.22171,0.96871,0.99585,0.0,0.0,nan,0.0,0.00976
12.49381,63.28881,-10.0062,0.16953,-0.05479,-0.984,0.99099,0.00145,0.00724,0.7,1.0,0.01767
13.07126,62.87352,-9.92888,0.20582,-0.08847,-0.97458,0.9894,0.0,0.0,nan,0.0,0.0152
13.78986,62.31902,7.97009,0.13776,0.14683,0.97952,0.92356,0.0,0.0,nan,0.0,0.00855
13.00681,63.09023,8.85571,0.20391,0.04728,0.97785,0.99536,0.0,0.0,nan,0.0,0.01063
12.47751,64.68488,-10.08639,0.20399,0.08519,-0.97526,0.99347,0.0,0.0,nan,0.0,0.01185
13.17425,65.38617,-9.82338,0.23456,0.11681,-0.96506,0.99466,0.0,0.0,nan,0.0,0.00702
13.56349,65.74112,7.75876,0.26206,0.11516,0.95816,0.96139,0.0,0.0,nan,0.0,0.00443
13.00694,64.93902,8.94891,0.27774,0.05992,0.95879,0.9893,0.0,0.0,nan,0.0,0.00756
13.03525,66.98375,-9.14943,0.28172,0.00797,-0.95946,0.98254,0.0,0.0,nan,0.0,0.00451
13.60157,66.24227,7.79369,0.26203,0.10794,0.959,0.97122,0.0,0.0,nan,0.0,0.00421
13.02442,67.08435,8.74203,0.28484,0.10627,0.95267,0.99863,0.0,0.0,nan,0.0,0.00528
12.02915,68.96566,-10.03144,0.24691,0.02314,-0.96876,0.99277,0.0,0.0,nan,0.0,0.01029
12.93873,68.99519,-9.66716,0.265,0.00252,-0.96425,0.99814,0.0,0.0,nan,0.0,0.00673
13.63066,68.69072,7.99197,0.24467,0.16111,0.95613,0.99814,0.0,0.0,nan,0.0,0.0078
12.85437,68.98423,8.29268,0.2594,0.20958,0.94276,0.99595,0.0,0.0,nan,0.0,0.00891
12.98607,70.84263,-9.29164,0.23144,0.1198,-0.96544,1.00012,0.0,0.0,nan,0.0,0.01036
12.94657,70.97564,7.53615,0.1765,0.22165,0.95902,1.00022,0.0,0.0,nan,0.0,0.00619
12.2093,70.01487,8.02507,0.22732,0.24695,0.94199,1.00092,0.0,0.0,nan,0.0,0.00731
13.02903,73.019,-9.26886,0.1971,0.02376,-0.98009,0.99982,0.0,0.0,nan,0.0,0.00932
13.02198,73.08165,7.35301,0.11739,0.39496,0.91117,0.97748,0.0,0.0,nan,0.0,0.01469
12.99783,75.03599,-9.34214,0.21659,0.12184,-0.96863,0.98006,0.0,0.0,nan,0.0,0.01661
13.14084,75.26382,5.51257,0.18624,0.48933,0.85198,0.99923,0.0,0.0,nan,0.0,0.00753
12.84323,74.48474,6.40419,0.14086,0.52549,0.83906,0.99814,0.0,0.0,nan,0.0,0.01295
12.97209,76.95895,-8.77012,0.1693,0.59921,-0.78249,0.94411,0.0,0.0,nan,0.0,0.01054
13.15332,77.79598,-7.61298,0.1358,0.8235,-0.55083,0.98155,0.0,0.0,nan,0.0,0.0147
13.32267,77.59652,3.75304,0.21281,0.6734,0.70799,0.99238,0.0,0.0,nan,0.0,0.00732
12.97522,77.03696,4.91526,0.18466,0.50198,0.84494,0.99555,0.0,0.0,nan,0.0,0.0076
12.89414,78.29198,-6.65327,0.12272,0.90344,-0.41078,0.99704,0.0,0.0,nan,0.0,0.01986
13.03267,78.85542,-5.01354,0.11038,0.93938,-0.32462,0.99863,0.0,0.0,nan,0.0,0.01024
12.97232,79.49948,-2.97975,0.06046,0.9614,-0.26842,0.99675,0.0,0.0,nan,0.0,0.01512
13.03612,79.94316,-1.2905,0.08734,0.9957,-0.03098,0.98086,0.0,0.0,nan,0.0,0.00188
13.43217,79.48977,1.09403,0.19348,0.94731,0.25528,0.99645,0.0,0.0,nan,0.0,0.00322
13.13261,78.99052,3.0676,0.23573,0.84646,0.47743,0.98304,0.0,0.0,nan,0.0,0.0033
12.36999,78.29727,4.32603,0.19494,0.68071,0.70614,0.97599,0.0,0.0,nan,0.0,0.00461
13.04527,80.03988,-0.5121,0.12339,0.99046,0.06131,0.98294,0.0,0.0,nan,0.0,0.0019
12.53463,80.05241,0.42587,0.16065,0.97745,0.13704,0.97976,0.0,0.0,nan,0.0,0.00289
15.38629,1.94667,-8.10271,0.11835,-0.72328,-0.68034,0.9313,0.0,0.0,nan,0.0,0.00472
15.0168,1.67634,-7.03284,0.07413,-0.8673,-0.49224,0.97818,0.0,0.0,nan,0.0,0.00977
14.99065,1.03353,-5.01993,0.03925,-0.96274,-0.26757,0.99555,0.0,0.0,nan,0.0,0.00598
15.02296,0.53544,-2.98932,0.03432,-0.98401,-0.17475,0.99357,0.0,0.0,nan,0.0,0.01642
15.0111,0.2468,-0.96029,0.03686,-0.99041,0.13312,0.97897,0.0,0.0,nan,0.0,0.01355
14.99888,1.02413,0.83488,0.06438,-0.88345,0.46409,0.99099,0.0,0.0,nan,0.0,0.00795
14.97782,1.85334,2.41324,0.12205,-0.74705,0.65346,0.98413,0.0,0.0,nan,0.0,0.01279
15.1544,2.97189,-8.66486,0.1616,-0.5496,-0.81965,0.96844,0.0,0.0,nan,0.0,0.00625
14.25779,2.00141,-7.99447,0.08268,-0.75789,-0.64713,0.96358,0.0,0.0,nan,0.0,0.00357
15.17009,2.77112,3.63994,0.22382,-0.53336,0.81574,0.94143,0.0,0.0,nan,0.0,0.01737
14.54182,3.74645,4.15151,0.2534,-0.45621,0.85303,0.97242,0.0,0.0,nan,0.0,0.01978
14.11282,5.70772,-10.02535,0.18106,-0.04171,-0.98259,0.96139,0.0,0.0,nan,0.0,0.01295
14.91166,4.70209,-9.68347,0.20637,-0.1992,-0.95798,0.96576,0.0,0.0,nan,0.0,0.00941
15.55221,4.53271,3.70574,0.31427,-0.37299,0.87299,1.00062,0.0,0.0,nan,0.0,0.0097
14.87995,5.17064,4.48115,0.29731,-0.37516,0.87799,0.99893,0.0,0.0,nan,0.0,0.01216
15.00589,7.01119,-9.31559,0.1896,-0.00076,-0.98186,0.99684,0.0,0.0,nan,0.0,0.02025
14.94964,6.9325,5.31066,0.24501,-0.36266,0.89914,0.99992,0.0,0.0,nan,0.0,0.00647
14.06687,9.51053,-10.03221,0.16621,-0.09664,-0.98134,0.98374,0.0,0.0,nan,0.0,0.02295
15.09355,8.83136,-9.50165,0.15957,-0.10011,-0.9821,0.99754,0.0,0.0,nan,0.0,0.00668
15.28582,9.00144,5.83914,0.2377,-0.25723,0.93666,0.99635,0.0,0.0,nan,0.0,0.01251
14.63088,9.13212,6.36679,0.19471,-0.26256,0.94507,0.97996,0.0,0.0,nan,0.0,0.01409
14.09509,11.24311,-10.01922,0.17231,-0.00823,-0.98501,0.99128,0.0,0.0,nan,0.0,0.02209
14.97498,11.09051,-9.71628,0.18275,-0.01949,-0.98297,0.99317,0.0,0.0,nan,0.0,0.01842
15.70082,11.02327,5.87242,0.34046,-0.12372,0.93208,0.99347,0.0,0.0,nan,0.0,0.01314
14.86972,11.00373,6.72685,0.29794,-0.1597,0.94113,0.98423,0.0,0.0,nan,0.0,0.01182
14.01777,12.91983,-10.01142,0.16867,-0.01889,-0.98549,1.00022,0.0,0.0,nan,0.0,0.01071
14.90108,12.75335,-9.62381,0.1835,-0.01968,-0.98282,1.00112,0.0,0.0,nan,0.0,0.01275
15.55132,12.37064,5.71716,0.33668,-0.22097,0.91533,0.98046,0.0,0.0,nan,0.0,0.00798
14.93945,12.96203,6.82566,0.31382,-0.29396,0.90283,0.99704,0.0,0.0,nan,0.0,0.00539
14.63416,14.40244,-10.00249,0.18106,0.02077,-0.98325,0.99307,0.0,0.0,nan,0.0,0.00676
14.98855,14.99742,-9.64435,0.20588,0.05013,-0.97729,0.99675,0.0,0.0,nan,0.0,0.0102
15.00665,15.14596,7.20425,0.29758,-0.24614,0.92242,0.99843,0.0,0.0,nan,0.0,0.00948
14.19093,15.8303,8.1434,0.25911,-0.1625,0.95208,0.99923,0.0,0.0,nan,0.0,0.00773
15.00705,16.99684,-9.56321,0.20325,-0.067,-0.97683,0.99734,0.0,0.0,nan,0.0,0.01173
15.15405,17.10267,7.74781,0.26396,-0.17003,0.94943,0.99972,0.0,0.0,nan,0.0,0.00886
14.23062,17.07244,8.20284,0.26776,-0.18177,0.94618,0.99814,0.0,0.0,nan,0.0,0.01216
14.73661,19.09462,-10.04529,0.17065,-0.01711,-0.98518,0.98433,0.0,0.0,nan,0.0,0.01807
15.47615,18.78935,-9.99911,0.20077,-0.03898,-0.97886,0.9745,0.0,0.0,nan,0.0,0.01368
15.5567,19.05142,7.71075,0.26745,-0.1906,0.94453,0.99565,0.0,0.0,nan,0.0,0.00843
14.88342,19.01498,8.44267,0.27595,-0.19774,0.94061,0.99953,0.00221,0.01107,0.7,1.0,0.00687
14.41298,20.2606,-10.03513,0.22133,0.1207,-0.9677,0.99575,0.0,0.0,nan,0.0,0.01297
15.14701,21.18843,-9.46268,0.25677,0.09066,-0.96221,0.99238,0.0,0.0,nan,0.0,0.00892
15.9492,20.00571,7.94333,0.33273,-0.16096,0.92918,0.99764,0.0,0.0,nan,0.0,0.00899
14.95143,20.91714,8.68476,0.31479,-0.14303,0.93832,0.99605,0.01584,0.07919,0.7,1.0,0.01286
14.46568,23.52673,-10.17451,0.20004,-0.11075,-0.97351,0.97639,0.0,0.0,nan,0.0,0.01343
15.21835,22.85919,-9.4699,0.23324,-0.08546,-0.96866,0.99833,0.0,0.0,nan,0.0,0.01062
15.12958,23.07663,8.86617,0.3277,-0.07487,0.94181,0.99178,0.01916,0.09578,0.7,1.0,0.0103
14.51734,25.07543,-10.16344,0.22214,0.04331,-0.97405,0.9748,0.0,0.0,nan,0.0,0.00791
15.36985,24.88991,-9.79697,0.2702,0.04707,-0.96165,0.98632,0.0,0.0,nan,0.0,0.00832
14.94241,24.97841,8.8978,0.31795,-0.07393,0.94522,0.99605,0.0,0.0,nan,0.0,0.00547
14.10988,27.62717,-10.05078,0.19573,-0.02404,-0.98036,0.99615,0.0,0.0,nan,0.0,0.01006
15.04147,27.02397,-9.43682,0.27421,0.01405,-0.96157,0.99645,0.0,0.0,nan,0.0,0.00857
14.98665,27.12753,9.06132,0.32965,0.00401,0.94409,0.99178,0.0,0.0,nan,0.0,0.00956
14.41972,29.22653,-10.08419,0.22123,-0.09857,-0.97023,0.99148,0.01737,0.08685,0.51,1.0,0.01095
15.17285,28.762,-9.39725,0.26161,-0.11111,-0.95876,0.99833,0.00254,0.01271,0.51,1.0,0.00855
15.01863,29.29274,8.95595,0.32447,-0.23252,0.91687,0.9748,0.0,0.0,nan,0.0,0.01072
14.22392,29.88413,10.01814,0.25921,-0.24912,0.93314,0.98691,0.0,0.0,nan,0.0,0.0079
14.43777,30.64211,-10.07476,0.25523,0.01467,-0.96677,0.98533,0.01524,0.07622,0.51,1.0,0.01309
15.28653,31.28093,-9.8135,0.30478,0.03322,-0.95184,0.99307,0.0,0.0,nan,0.0,0.01046
15.28725,31.25514,9.91777,0.3097,-0.18368,0.93293,0.98612,0.0,0.0,nan,0.0,0.00651
14.51309,30.70478,10.15029,0.2427,-0.21932,0.94498,0.97986,0.0,0.0,nan,0.0,0.00901
14.61278,33.4303,-10.09205,0.26068,-0.07795,-0.96227,0.98761,0.0,0.0,nan,0.0,0.01057
15.33772,32.59746,-9.84053,0.30247,-0.04527,-0.95208,0.99744,0.0,0.0,nan,0.0,0.00789
15.52756,32.5219,9.99678,0.33128,-0.0541,0.94198,0.99277,0.0,0.0,nan,0.0,0.01185
14.83047,33.02608,10.30359,0.25915,-0.02619,0.96548,0.98681,0.0,0.0,nan,0.0,0.01228
14.65428,34.92042,-10.12295,0.27304,0.02735,-0.96161,0.9895,0.0,0.0,nan,0.0,0.01286
15.65644,35.28461,-9.85227,0.31983,0.06712,-0.94509,0.9889,0.0,0.0,nan,0.0,0.00737
15.26486,35.57412,9.89271,0.33234,0.09466,0.9384,0.99734,0.0,0.0,nan,0.0,0.00556
14.74605,34.76208,10.31097,0.27934,0.04636,0.95907,0.98533,0.0,0.0,nan,0.0,0.0077
14.50416,37.31453,-10.13652,0.28275,-0.0429,-0.95823,0.99734,0.0,0.0,nan,0.0,0.00707
15.09777,36.86476,-9.40304,0.30803,-0.01694,-0.95123,0.99476,0.0,0.0,nan,0.0,0.00645
15.16714,37.12592,9.86182,0.27287,0.15181,0.95,0.9891,0.0,0.0,nan,0.0,0.01076
14.65678,36.81097,10.20612,0.21794,0.15971,0.96281,0.98632,0.0,0.0,nan,0.0,0.00708
14.60052,38.93922,-10.20108,0.26749,0.00947,-0.96351,0.98622,0.0,0.0,nan,0.0,0.00727
15.55729,39.10196,-9.80936,0.32914,0.02423,-0.94397,0.9892,0.0,0.0,nan,0.0,0.00479
14.9943,38.91031,9.26859,0.29473,0.17494,0.93943,0.99605,0.0,0.0,nan,0.0,0.0156
14.19463,40.49388,-10.00167,0.24236,0.05571,-0.96859,0.99198,0.0,0.0,nan,0.0,0.00408
15.05833,40.86917,-9.44298,0.32016,0.01308,-0.94727,0.99506,0.0,0.0,nan,0.0,0.00454
15.97885,41.37801,7.99063,0.33591,-0.03944,0.94107,0.93259,0.0,0.0,nan,0.0,0.00574
15.20393,41.09583,9.0238,0.4154,-0.01574,0.9095,0.99595,0.0,0.0,nan,0.0,0.01405
14.61547,43.01397,-10.10269,0.21914,-0.00619,-0.97567,0.98046,0.0,0.0,nan,0.0,0.01383
15.64882,43.00748,-9.97311,0.30605,-0.0273,-0.95162,0.96378,0.0,0.0,nan,0.0,0.01105
15.14939,42.95869,9.41257,0.40952,-0.06257,0.91015,1.00082,0.0,0.0,nan,0.0,0.01048
14.45868,44.30638,-10.08191,0.23305,0.10513,-0.96677,0.9892,0.0,0.0,nan,0.0,0.01415
15.11796,45.1879,-9.52631,0.29023,0.07662,-0.95388,0.99883,0.0,0.0,nan,0.0,0.00763
14.99399,45.05548,9.15717,0.33541,-0.08472,0.93825,0.99724,0.0,0.0,nan,0.0,0.01046
14.26727,47.54145,-10.09268,0.26856,-0.07992,-0.95994,0.99645,0.0,0.0,nan,0.0,0.00983
15.08849,46.89384,-9.48629,0.2786,-0.05236,-0.95898,0.99416,0.0,0.0,nan,0.0,0.00597
15.12946,46.90279,9.87876,0.26914,0.02021,0.96289,0.95941,0.0,0.0,nan,0.0,0.01782
14.33757,47.39058,10.08235,0.25743,0.11481,0.95945,0.95782,0.0,0.0,nan,0.0,0.01188
14.34479,48.83786,-10.00506,0.27508,0.05208,-0.96001,0.98513,0.0,0.0,nan,0.0,0.0112
15.14149,49.01341,-9.7142,0.29334,0.0984,-0.95093,0.9893,0.0,0.0,nan,0.0,0.01313
15.89363,49.82103,7.84909,0.49702,0.2976,0.81511,0.9319,0.0,0.0,nan,0.0,0.01091
15.1123,48.96259,9.15686,0.37077,0.29186,0.88167,0.98503,0.0,0.0,nan,0.0,0.01401
14.02434,50.39663,-10.00429,0.28645,0.08757,-0.95408,0.99873,0.0,0.0,nan,0.0,0.00934
14.96594,50.96847,-9.17423,0.31704,0.04606,-0.94729,0.99327,0.0,0.0,nan,0.0,0.00872
15.66726,50.96432,7.75865,0.55779,-0.00378,0.82997,0.917,0.0,0.0,nan,0.0,0.01149
14.64471,50.98199,8.6234,0.51674,-0.00787,0.8561,0.96497,0.0,0.0,nan,0.0,0.01362
14.13167,52.80414,-10.05303,0.29494,-0.02593,-0.95516,0.99099,0.0,0.0,nan,0.0,0.00707
15.11211,53.03134,-9.5574,0.33137,-0.0171,-0.94335,0.99198,0.0,0.0,nan,0.0,0.00698
15.75766,52.2038,7.85807,0.47141,-0.29241,0.83203,0.94133,0.0,0.0,nan,0.0,0.00707
15.03776,52.92074,9.13078,0.4078,-0.26221,0.87461,0.99605,0.0,0.0,nan,0.0,0.00259
14.08882,54.35251,-10.02084,0.28425,0.07088,-0.95613,0.98463,0.0,0.0,nan,0.0,0.01022
15.0449,54.90778,-9.2987,0.34182,0.06601,-0.93744,0.99824,0.0,0.0,nan,0.0,0.00759
15.30512,54.92209,9.52804,0.29743,-0.04088,0.95387,0.97867,0.0,0.0,nan,0.0,0.01642
14.09338,54.90314,10.02323,0.19141,-0.01067,0.98145,0.96656,0.0,0.0,nan,0.0,0.01106
15.18939,56.8117,-9.73923,0.32986,-0.06987,-0.94144,0.98721,0.0,0.0,nan,0.0,0.00619
15.17001,57.09116,9.3183,0.20493,0.07997,0.9755,0.99724,0.0,0.0,nan,0.0,0.00888
15.07811,59.03111,-9.43058,0.33842,0.13629,-0.93107,0.99089,0.0,0.0,nan,0.0,0.00926
14.95541,58.7868,9.126,0.19326,0.06393,0.97906,0.99814,0.0,0.0,nan,0.0,0.01087
15.04294,60.98064,-8.85445,0.32791,0.00706,-0.94468,0.98284,0.00021,0.00107,0.7,1.0,0.00884
14.96973,61.03288,8.87664,0.15927,0.24222,0.95706,0.99585,0.0,0.0,nan,0.0,0.0099
15.03177,62.97413,-9.21755,0.30591,-0.05923,-0.95022,0.99963,0.0,0.0,nan,0.0,0.00794
15.38572,62.33931,7.99621,0.23162,0.17777,0.95642,0.97837,0.0,0.0,nan,0.0,0.00907
14.98065,62.90858,8.3421,0.18274,0.12776,0.97482,0.99585,3e-05,0.00017,0.7,1.0,0.01461
15.14834,65.22564,-9.34972,0.31251,0.11851,-0.94249,0.98364,0.0,0.0,nan,0.0,0.00562
14.96905,65.80943,7.71294,0.18973,0.12704,0.97358,0.99238,0.0,0.0,nan,0.0,0.00556
15.02129,64.90584,8.49812,0.19161,0.08272,0.97798,0.99734,0.0,0.0,nan,0.0,0.00708
14.98434,66.89133,-8.97342,0.27671,0.0129,-0.96087,0.99694,0.0,0.0,nan,0.0,0.0064
15.76832,66.20131,-7.92309,0.33195,0.07324,-0.94045,0.92058,0.0,0.0,nan,0.0,0.00706
15.16164,66.60643,7.81917,0.19868,0.12915,0.97152,0.99982,0.0,0.0,nan,0.0,0.00637
14.85157,67.37477,8.21229,0.21892,0.11911,0.96844,0.99883,0.0,0.0,nan,0.0,0.00608
14.98436,69.18385,-8.85897,0.27256,0.04882,-0.9609,0.99933,0.0,0.0,nan,0.0,0.01221
15.02568,68.96889,7.68594,0.23342,0.17446,0.9566,0.99814,0.0,0.0,nan,0.0,0.01264
14.20393,69.02081,8.04978,0.23624,0.18275,0.95435,0.99049,0.0,0.0,nan,0.0,0.00959
14.99669,71.20462,-8.74168,0.30395,0.10634,-0.94673,1.00072,0.0,0.0,nan,0.0,0.00923
15.92564,71.04559,-7.99095,0.29538,0.12019,-0.94779,0.98076,0.0,0.0,nan,0.0,0.00961
14.98111,70.99348,7.14387,0.27829,0.16188,0.94676,0.99675,0.0,0.0,nan,0.0,0.01489
15.03775,72.97234,-8.53067,0.32222,0.03052,-0.94617,0.99873,0.0,0.0,nan,0.0,0.00882
15.6093,73.89089,5.4473,0.27205,0.53926,0.79699,0.97897,0.0,0.0,nan,0.0,0.0076
15.00495,73.20209,7.06918,0.25214,0.46269,0.84991,0.94461,0.0,0.0,nan,0.0,0.00417
15.06183,74.95511,-8.63382,0.26635,0.09547,-0.95914,0.9892,0.0,0.0,nan,0.0,0.00684
15.65187,74.88549,-7.84319,0.24053,0.0814,-0.96722,0.97182,0.0,0.0,nan,0.0,0.00796
15.14696,75.02894,5.27279,0.24347,0.47501,0.84563,0.99704,0.0,0.0,nan,0.0,0.01056
14.59528,74.25769,6.30147,0.22813,0.5462,0.80599,0.99565,0.0,0.0,nan,0.0,0.00697
14.94241,76.75882,-8.51575,0.2072,0.48529,-0.84945,0.92942,0.0,0.0,nan,0.0,0.00181
15.0673,77.68575,-7.38924,0.16022,0.79271,-0.58817,0.94898,0.0,0.0,nan,0.0,0.00285
15.32758,77.90946,3.7399,0.14235,0.70858,0.69112,0.95583,0.0,0.0,nan,0.0,0.01064
14.97392,77.06173,4.84356,0.17646,0.5041,0.84543,0.95404,0.0,0.0,nan,0.0,0.00754
14.83795,78.13947,-6.36438,0.12878,0.90275,-0.41044,0.99684,0.0,0.0,nan,0.0,0.00431
15.04767,78.56792,-4.99296,0.11721,0.93187,-0.34334,1.00062,0.0,0.0,nan,0.0,0.01265
15.10154,79.33547,-2.96403,0.09699,0.94778,-0.30382,0.99824,0.0,0.0,nan,0.0,0.00589
14.99529,79.92262,-0.97653,0.08574,0.995,0.05129,0.97271,0.0,0.0,nan,0.0,0.00271
14.98181,78.87214,0.8386,0.12302,0.94722,0.29602,0.98493,0.0,0.0,nan,0.0,0.00475
14.93626,78.59882,2.94901,0.13302,0.87217,0.47078,0.99059,0.0,0.0,nan,0.0,0.00543
14.12534,80.00552,-0.78382,0.11191,0.99162,0.06449,0.97698,0.0,0.0,nan,0.0,0.00223
16.1763,1.98126,-8.04031,0.12397,-0.69889,-0.7044,0.9176,0.0,0.0,nan,0.0,0.00637
16.90928,1.6778,-6.93896,0.06496,-0.82815,-0.55673,0.97073,0.0,0.0,nan,0.0,0.00473
17.01096,1.08694,-5.01338,-0.03182,-0.96069,-0.27578,0.99496,0.0,0.0,nan,0.0,0.00799
16.95478,0.5611,-3.02376,0.01015,-0.9924,-0.12267,0.99099,0.0,0.0,nan,0.0,0.00142
17.22713,0.38504,-0.85498,0.10623,-0.96165,0.25287,0.96189,0.0,0.0,nan,0.0,0.00375
17.08118,1.19418,0.98802,0.1704,-0.81987,0.5466,0.98771,0.0,0.0,nan,0.0,0.00296
16.51362,1.71839,2.24254,0.23542,-0.72302,0.64948,0.95682,0.0,0.0,nan,0.0,0.00874
16.80395,3.20762,-8.37176,0.18062,-0.45627,-0.87132,0.96785,0.0,0.0,nan,0.0,0.00736
17.5074,2.65845,-7.86174,0.1552,-0.56248,-0.81211,0.96527,0.0,0.0,nan,0.0,0.00696
17.73102,2.36403,1.4662,0.20605,-0.68498,0.69881,0.99536,0.0,0.0,nan,0.0,0.00419
16.99343,3.10033,2.64106,0.29194,-0.518,0.80402,0.99476,0.0,0.0,nan,0.0,0.00938
17.03151,4.94675,-8.95357,0.22065,-0.19373,-0.95592,0.99814,0.0,0.0,nan,0.0,0.02102
17.14572,4.86848,3.69363,0.30876,-0.36855,0.87683,0.99992,0.0,0.0,nan,0.0,0.01197
16.23682,5.44309,4.15777,0.30778,-0.4059,0.86053,0.99982,0.0,0.0,nan,0.0,0.00852
17.00518,6.95795,-9.04947,0.23273,-0.02305,-0.97227,0.99734,0.0,0.0,nan,0.0,0.01548
16.8948,6.33964,3.82621,0.31907,-0.4348,0.8421,0.99694,0.0,0.0,nan,0.0,0.00585
16.86408,7.18872,4.57894,0.3176,-0.38102,0.86831,0.99972,0.0,0.0,nan,0.0,0.00699
17.11431,9.12407,-9.28799,0.19174,-0.08325,-0.97791,0.99456,0.0,0.0,nan,0.0,0.01349
16.99753,9.11037,5.32544,0.36213,-0.20042,0.91032,0.99675,0.0,0.0,nan,0.0,0.01836
17.01251,11.23752,-9.46615,0.21586,0.00839,-0.97639,0.9888,0.0,0.0,nan,0.0,0.00806
17.03112,10.96631,5.59991,0.37867,-0.10413,0.91966,0.99933,0.0,0.0,nan,0.0,0.01599
17.27376,12.86829,-9.42704,0.20919,-0.03459,-0.97726,0.99089,0.0,0.0,nan,0.0,0.00605
17.09891,12.84238,5.42762,0.40849,-0.25845,0.87541,0.99198,0.0,0.0,nan,0.0,0.01047
16.79232,13.58841,6.42595,0.36124,-0.3298,0.87221,0.99684,0.0,0.0,nan,0.0,0.00686
16.9936,15.07418,-9.19503,0.25614,0.0946,-0.962,0.99387,0.0,0.0,nan,0.0,0.00854
16.94291,15.20905,6.68713,0.3894,-0.28065,0.87727,0.99426,0.0,0.0,nan,0.0,0.00881
16.95397,16.91232,-8.92312,0.3124,-0.06482,-0.94774,0.9885,0.0,0.0,nan,0.0,0.01095
17.02246,16.91508,7.45652,0.4092,-0.13716,0.90208,0.97778,0.0,0.0,nan,0.0,0.00913
17.00975,19.13169,-9.52438,0.29885,0.03122,-0.95379,0.97281,0.0,0.0,nan,0.0,0.01525
16.89788,18.98704,7.5742,0.40914,-0.18258,0.89402,0.99128,0.0,0.0,nan,0.0,0.01011
17.00035,20.99744,-9.04656,0.28273,0.10054,-0.95392,0.99903,0.0,0.0,nan,0.0,0.01102
17.55339,20.95576,7.99932,0.46461,-0.08586,0.88134,0.96983,0.0,0.0,nan,0.0,0.00943
16.61377,21.07068,8.30043,0.40147,-0.10592,0.90973,0.98602,0.0,0.0,nan,0.0,0.00985
17.01043,22.98512,-9.16392,0.25391,-0.07843,-0.96404,0.99486,0.0,0.0,nan,0.0,0.00948
17.31021,22.98591,7.4273,0.508,-0.02196,0.86108,0.98751,0.0,0.0,nan,0.0,0.01383
16.358,22.98207,8.26986,0.43488,-0.03219,0.89991,0.99784,0.0,0.0,nan,0.0,0.01379
16.97671,25.14293,-9.37223,0.3113,0.08846,-0.94619,0.98821,0.0,0.0,nan,0.0,0.00865
17.21868,24.56875,7.72636,0.44967,-0.21501,0.86693,0.99228,0.0,0.0,nan,0.0,0.01512
16.84085,25.22791,8.51425,0.38397,-0.15259,0.91065,0.98294,0.0,0.0,nan,0.0,0.00954
17.04162,26.8405,-8.88909,0.32473,0.047,-0.94464,0.99744,0.0,0.0,nan,0.0,0.01221
17.3917,27.85357,7.83252,0.41514,0.03117,0.90922,0.98006,0.0,0.0,nan,0.0,0.01958
16.93596,27.06195,8.64878,0.3248,0.00884,0.94574,0.98622,0.0,0.0,nan,0.0,0.01047
17.08665,29.14253,-9.30669,0.29743,-0.07407,-0.95187,0.974,0.0,0.0,nan,0.0,0.00928
17.61079,28.45594,7.89949,0.45049,-0.02789,0.89235,0.99416,0.0,0.0,nan,0.0,0.01903
16.80707,29.29625,8.34119,0.3939,-0.17662,0.90202,0.98582,0.0,0.0,nan,0.0,0.01422
16.97774,31.15368,-9.12905,0.35196,0.07069,-0.93334,0.99992,0.0,0.0,nan,0.0,0.00746
17.08548,31.0874,8.96514,0.45401,-0.18499,0.87158,0.99397,0.0,0.0,nan,0.0,0.01456
17.01306,32.85384,-9.03191,0.34406,-0.06074,-0.93698,0.99873,0.0,0.0,nan,0.0,0.00933
