cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-19.10139,28.96924,0.98595,-0.93183,-0.13915,0.33515,0.99086,0.0,0.0,nan,0.0,0.00735,0.04482,10.17186,1.84211,0.23166,0.29561,0.45773,0.66424,0.54286,0.45773
-18.42969,29.11464,2.52604,-0.81397,-0.14864,0.56156,0.9829,0.0,0.0,nan,0.0,0.00957,0.03663,14.22117,1.8078,0.23174,0.41373,0.61469,0.72005,0.55316,0.61469
-18.14297,30.89156,-6.07668,-0.73218,-0.07151,-0.67735,0.9958,0.0,0.0,nan,0.0,0.01088,0.03649,19.54247,1.64346,0.23512,0.35081,0.59902,0.93698,0.60847,0.59902
-18.92316,31.03883,-5.0911,-0.8354,-0.06792,-0.54543,0.98643,0.0,0.0,nan,0.0,0.00881,0.03688,16.26788,1.68134,0.23523,0.33329,0.69268,0.80459,0.59476,0.69268
-19.64282,31.02522,-3.04097,-0.98542,-0.07407,-0.1532,0.99539,0.0,0.0,nan,0.0,0.01332,0.0641,10.47172,1.73781,0.23899,0.53012,0.49004,0.46687,0.57544,0.49004
-19.60773,31.00185,-0.95308,-0.99263,-0.05729,0.10678,0.9965,0.0,0.0,nan,0.0,0.00855,0.04812,6.91271,1.92704,0.22395,0.32564,0.37788,0.70379,0.51893,0.37788
-19.28533,31.10666,0.99751,-0.94521,-0.01017,0.32631,0.99177,0.0,0.0,nan,0.0,0.01153,0.03854,9.37804,2.69935,0.23829,0.4456,0.42473,0.81473,0.37046,0.42473
-18.63103,30.95928,2.7862,-0.82831,-0.01009,0.56018,0.97766,0.0,0.0,nan,0.0,0.00888,0.03281,13.45307,1.87682,0.22752,0.35646,0.48473,0.87251,0.53282,0.48473
-18.15972,33.22469,-6.12586,-0.75507,-0.19397,-0.6263,1.00033,0.0,0.0,nan,0.0,0.01265,0.03893,18.93459,1.64346,0.23278,0.38521,0.49114,0.93268,0.60847,0.49114
-19.10577,32.9924,-5.08917,-0.8453,-0.15259,-0.51204,0.99076,0.0,0.0,nan,0.0,0.00794,0.05479,18.12417,1.8078,0.24069,0.41383,0.84716,0.56445,0.55316,0.84716
-19.8674,32.97303,-3.0294,-0.98374,-0.11376,-0.13901,0.99086,5e-05,0.00025,0.7,1.0,0.00207,0.0357,9.92301,2.29521,0.22506,0.39022,0.89674,0.33605,0.43569,0.89674
